ORANGE_id100_len1000	APPLE_id100_len1000	98.82	1014
ORANGE_id100_len2000	APPLE_id100_len2000	98.52	2029
ORANGE_id100_len5000	APPLE_id100_len5000	98.41	5083
ORANGE_id100_len10000	APPLE_id100_len10000	98.24	10177
ORANGE_id99_len1000	APPLE_id99_len1000	97.06	1020
ORANGE_id99_len2000	APPLE_id99_len2000	97.67	2021
ORANGE_id99_len5000	APPLE_id99_len5000	97.67	5068
ORANGE_id99_len10000	APPLE_id99_len10000	97.18	10163
ORANGE_id98_len1000	APPLE_id98_len1000	96.64	1012
ORANGE_id98_len2000	APPLE_id98_len2000	96.75	2028
ORANGE_id98_len5000	APPLE_id98_len5000	96.03	5086
ORANGE_id98_len10000	APPLE_id98_len10000	96.22	10203
ORANGE_id97_len1000	APPLE_id97_len1000	96.07	1017
ORANGE_id97_len2000	APPLE_id97_len2000	94.98	2033
ORANGE_id97_len5000	APPLE_id97_len5000	95.15	5093
ORANGE_id97_len10000	APPLE_id97_len10000	95.69	10132
ORANGE_id96_len1000	APPLE_id96_len1000	95.14	1008
ORANGE_id96_len2000	APPLE_id96_len2000	93.18	2053
ORANGE_id96_len5000	APPLE_id96_len5000	95.02	5058
ORANGE_id96_len10000	APPLE_id96_len10000	94.58	10134
ORANGE_id95_len1000	APPLE_id95_len1000	92.44	1018
ORANGE_id95_len2000	APPLE_id95_len2000	92.83	2035
ORANGE_id95_len5000	APPLE_id95_len5000	93.37	5065
ORANGE_id95_len10000	APPLE_id95_len10000	93.73	10162
ORANGE_id94_len1000	APPLE_id94_len1000	91.42	1026
ORANGE_id94_len2000	APPLE_id94_len2000	93.34	2028
ORANGE_id94_len5000	APPLE_id94_len5000	93.52	5049
ORANGE_id94_len10000	APPLE_id94_len10000	93.35	10103
ORANGE_id93_len1000	APPLE_id93_len1000	91.55	1018
ORANGE_id93_len2000	APPLE_id93_len2000	92.41	2017
ORANGE_id93_len5000	APPLE_id93_len5000	92.28	5064
ORANGE_id93_len10000	APPLE_id93_len10000	91.89	10117
ORANGE_id92_len1000	APPLE_id92_len1000	89.07	1016
ORANGE_id92_len2000	APPLE_id92_len2000	90.09	2059
ORANGE_id92_len5000	APPLE_id92_len5000	89.94	5100
ORANGE_id92_len10000	APPLE_id92_len10000	90.33	10167
ORANGE_id91_len1000	APPLE_id91_len1000	89.99	1009
ORANGE_id91_len2000	APPLE_id91_len2000	89.20	2027
ORANGE_id91_len5000	APPLE_id91_len5000	89.78	5076
ORANGE_id91_len10000	APPLE_id91_len10000	89.78	10137
ORANGE_id90_len1000	APPLE_id90_len1000	89.47	1016
ORANGE_id90_len2000	APPLE_id90_len2000	88.38	2031
ORANGE_id90_len5000	APPLE_id90_len5000	87.73	5102
ORANGE_id90_len10000	APPLE_id90_len10000	89.08	10110
ORANGE_id89_len1000	APPLE_id89_len1000	87.80	1016
ORANGE_id89_len2000	APPLE_id89_len2000	88.04	2024
ORANGE_id89_len5000	APPLE_id89_len5000	87.02	5070
ORANGE_id89_len10000	APPLE_id89_len10000	87.23	10194
ORANGE_id88_len1000	APPLE_id88_len1000	86.20	1007
ORANGE_id88_len2000	APPLE_id88_len2000	85.92	2024
ORANGE_id88_len5000	APPLE_id88_len5000	87.36	5055
ORANGE_id88_len10000	APPLE_id88_len10000	86.36	10183
ORANGE_id87_len1000	APPLE_id87_len1000	84.88	1025
ORANGE_id87_len2000	APPLE_id87_len2000	83.83	2053
ORANGE_id87_len5000	APPLE_id87_len5000	85.17	5083
ORANGE_id87_len10000	APPLE_id87_len10000	85.47	10145
ORANGE_id86_len1000	APPLE_id86_len1000	85.52	1015
ORANGE_id86_len2000	APPLE_id86_len2000	84.10	2056
ORANGE_id86_len5000	APPLE_id86_len5000	84.41	5098
ORANGE_id86_len10000	APPLE_id86_len10000	85.11	10127
ORANGE_id85_len1000	APPLE_id85_len1000	81.91	1017
ORANGE_id85_len2000	APPLE_id85_len2000	84.87	2022
ORANGE_id85_len5000	APPLE_id85_len5000	84.26	5077
ORANGE_id85_len10000	APPLE_id85_len10000	83.42	10167
ORANGE_id84_len1000	APPLE_id84_len1000	85.16	997
ORANGE_id84_len2000	APPLE_id84_len2000	81.64	2048
ORANGE_id84_len5000	APPLE_id84_len5000	82.66	5051
ORANGE_id84_len10000	APPLE_id84_len10000	83.38	10106
ORANGE_id83_len1000	APPLE_id83_len1000	82.76	1015
ORANGE_id83_len2000	APPLE_id83_len2000	82.45	2046
ORANGE_id83_len5000	APPLE_id83_len5000	81.30	5080
ORANGE_id83_len10000	APPLE_id83_len10000	81.78	10206
ORANGE_id82_len1000	APPLE_id82_len1000	81.54	1024
ORANGE_id82_len2000	APPLE_id82_len2000	81.38	2014
ORANGE_id82_len5000	APPLE_id82_len5000	80.22	5090
ORANGE_id82_len10000	APPLE_id82_len10000	81.51	10127
ORANGE_id81_len1000	APPLE_id81_len1000	79.25	1012
ORANGE_id81_len2000	APPLE_id81_len2000	80.65	2015
ORANGE_id81_len5000	APPLE_id81_len5000	80.29	5049
ORANGE_id81_len10000	APPLE_id81_len10000	79.80	10147
ORANGE_id80_len1000	APPLE_id80_len1000	77.49	1004
ORANGE_id80_len2000	APPLE_id80_len2000	77.67	2038
ORANGE_id80_len5000	APPLE_id80_len5000	78.91	5055
ORANGE_id80_len10000	APPLE_id80_len10000	78.47	10134
ORANGE_id79_len1000	APPLE_id79_len1000	80.06	998
ORANGE_id79_len2000	APPLE_id79_len2000	77.52	2015
ORANGE_id79_len5000	APPLE_id79_len5000	77.36	5058
ORANGE_id79_len10000	APPLE_id79_len10000	77.83	10191
ORANGE_id78_len1000	APPLE_id78_len1000	77.27	1025
ORANGE_id78_len2000	APPLE_id78_len2000	77.70	2031
ORANGE_id78_len5000	APPLE_id78_len5000	76.55	5062
ORANGE_id78_len10000	APPLE_id78_len10000	77.39	10157
ORANGE_id77_len1000	APPLE_id77_len1000	77.43	1010
ORANGE_id77_len2000	APPLE_id77_len2000	75.37	2022
ORANGE_id77_len5000	APPLE_id77_len5000	75.72	5062
ORANGE_id77_len10000	APPLE_id77_len10000	76.49	10136
ORANGE_id76_len1000	APPLE_id76_len1000	74.80	980
ORANGE_id76_len2000	APPLE_id76_len2000	74.08	2045
ORANGE_id76_len5000	APPLE_id76_len5000	75.77	5055
ORANGE_id76_len10000	APPLE_id76_len10000	75.26	10151
ORANGE_id75_len1000	APPLE_id75_len1000	73.58	984
ORANGE_id75_len2000	APPLE_id75_len2000	74.32	2037
ORANGE_id75_len5000	APPLE_id75_len5000	73.15	5062
ORANGE_id75_len10000	APPLE_id75_len10000	74.06	10155
ORANGE_id74_len1000	APPLE_id74_len1000	71.10	1014
ORANGE_id74_len2000	APPLE_id74_len2000	74.81	2009
ORANGE_id74_len5000	APPLE_id74_len5000	72.52	5048
ORANGE_id74_len10000	APPLE_id74_len10000	72.71	10099
ORANGE_id73_len1000	APPLE_id73_len1000	71.71	1011
ORANGE_id73_len2000	APPLE_id73_len2000	71.59	2038
ORANGE_id73_len5000	APPLE_id73_len5000	71.78	5054
ORANGE_id73_len10000	APPLE_id73_len10000	71.39	10159
ORANGE_id72_len1000	APPLE_id72_len1000	71.46	1002
ORANGE_id72_len2000	APPLE_id72_len2000	72.55	2018
ORANGE_id72_len5000	APPLE_id72_len5000	71.47	5082
ORANGE_id72_len10000	APPLE_id72_len10000	70.55	10165
ORANGE_id71_len1000	APPLE_id71_len1000	71.23	1015
ORANGE_id71_len2000	APPLE_id71_len2000	71.16	1990
ORANGE_id71_len5000	APPLE_id71_len5000	71.22	5055
ORANGE_id71_len10000	APPLE_id71_len10000	69.78	10119
ORANGE_id70_len1000	APPLE_id70_len1000	68.23	957
ORANGE_id70_len2000	APPLE_id70_len2000	69.81	2017
ORANGE_id70_len5000	APPLE_id70_len5000	69.57	5068
ORANGE_id70_len10000	APPLE_id70_len10000	68.98	5106
ORANGE_id70_len10000	APPLE_id70_len10000	69.21	4979
ORANGE_id69_len1000	APPLE_id69_len1000	68.95	992
ORANGE_id69_len2000	APPLE_id69_len2000	68.33	2024
ORANGE_id69_len5000	APPLE_id69_len5000	68.77	5015
ORANGE_id69_len10000	APPLE_id69_len10000	67.19	10202
ORANGE_id68_len1000	APPLE_id68_len1000	66.63	1007
ORANGE_id68_len2000	APPLE_id68_len2000	68.38	1189
ORANGE_id68_len2000	APPLE_id68_len2000	66.58	772
ORANGE_id68_len5000	APPLE_id68_len5000	67.31	5060
ORANGE_id68_len10000	APPLE_id68_len10000	67.10	10110
ORANGE_id67_len1000	APPLE_id67_len1000	65.29	1017
ORANGE_id67_len2000	APPLE_id67_len2000	66.77	2025
ORANGE_id67_len5000	APPLE_id67_len5000	66.08	4988
ORANGE_id67_len10000	APPLE_id67_len10000	66.70	10111
ORANGE_id66_len1000	APPLE_id66_len1000	66.42	965
ORANGE_id66_len2000	APPLE_id66_len2000	65.52	1885
ORANGE_id66_len5000	APPLE_id66_len5000	63.93	5048
ORANGE_id66_len10000	APPLE_id66_len10000	65.76	8990
ORANGE_id66_len10000	APPLE_id66_len10000	67.58	1024
ORANGE_id65_len1000	APPLE_id65_len1000	66.32	974
ORANGE_id65_len2000	APPLE_id65_len2000	63.31	1946
ORANGE_id65_len5000	APPLE_id65_len5000	63.61	5067
ORANGE_id65_len10000	APPLE_id65_len10000	63.71	10175
ORANGE_id64_len1000	APPLE_id64_len1000	63.08	929
ORANGE_id64_len2000	APPLE_id64_len2000	65.45	2003
ORANGE_id64_len5000	APPLE_id64_len5000	63.45	2542
ORANGE_id64_len5000	APPLE_id64_len5000	61.54	2400
ORANGE_id64_len10000	APPLE_id64_len10000	63.23	7498
ORANGE_id64_len10000	APPLE_id64_len10000	62.72	2390
ORANGE_id64_len10000	APPLE_id64_len10000	65.69	102
ORANGE_id63_len1000	APPLE_id63_len1000	60.79	941
ORANGE_id63_len2000	APPLE_id63_len2000	63.46	1218
ORANGE_id63_len2000	APPLE_id63_len2000	63.20	500
ORANGE_id63_len5000	APPLE_id63_len5000	63.25	5061
ORANGE_id63_len10000	APPLE_id63_len10000	63.03	9021
ORANGE_id63_len10000	APPLE_id63_len10000	66.84	380
ORANGE_id63_len10000	APPLE_id63_len10000	59.87	471
ORANGE_id62_len1000	APPLE_id62_len1000	61.79	1005
ORANGE_id62_len2000	APPLE_id62_len2000	61.58	2017
ORANGE_id62_len5000	APPLE_id62_len5000	62.00	3358
ORANGE_id62_len5000	APPLE_id62_len5000	61.01	1403
ORANGE_id62_len10000	APPLE_id62_len10000	61.00	4285
ORANGE_id62_len10000	APPLE_id62_len10000	60.81	2891
ORANGE_id62_len10000	APPLE_id62_len10000	60.90	2266
ORANGE_id62_len10000	APPLE_id62_len10000	70.37	270
ORANGE_id61_len1000	APPLE_id61_len1000	63.48	345
ORANGE_id61_len1000	APPLE_id61_len1000	60.36	386
ORANGE_id61_len2000	APPLE_id61_len2000	61.42	1112
ORANGE_id61_len2000	APPLE_id61_len2000	62.60	385
ORANGE_id61_len2000	APPLE_id61_len2000	62.20	246
ORANGE_id61_len5000	APPLE_id61_len5000	61.06	2419
ORANGE_id61_len5000	APPLE_id61_len5000	60.18	1321
ORANGE_id61_len5000	APPLE_id61_len5000	61.88	585
ORANGE_id61_len5000	APPLE_id61_len5000	66.22	225
ORANGE_id61_len10000	APPLE_id61_len10000	59.79	3569
ORANGE_id61_len10000	APPLE_id61_len10000	59.80	3756
ORANGE_id61_len10000	APPLE_id61_len10000	60.48	2118
ORANGE_id61_len10000	APPLE_id61_len10000	61.43	433
ORANGE_id60_len1000	APPLE_id60_len1000	65.27	311
ORANGE_id60_len1000	APPLE_id60_len1000	60.12	484
ORANGE_id60_len2000	APPLE_id60_len2000	61.03	1781
ORANGE_id60_len5000	APPLE_id60_len5000	60.13	2832
ORANGE_id60_len5000	APPLE_id60_len5000	61.12	823
ORANGE_id60_len5000	APPLE_id60_len5000	65.22	276
ORANGE_id60_len5000	APPLE_id60_len5000	62.21	307
ORANGE_id60_len10000	APPLE_id60_len10000	60.41	3241
ORANGE_id60_len10000	APPLE_id60_len10000	61.37	2063
ORANGE_id60_len10000	APPLE_id60_len10000	61.05	1235
ORANGE_id60_len10000	APPLE_id60_len10000	64.07	423
ORANGE_id60_len10000	APPLE_id60_len10000	59.49	743
ORANGE_id60_len10000	APPLE_id60_len10000	61.00	518
ORANGE_id60_len10000	APPLE_id60_len10000	61.27	204
